S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
297,2025-05-14,8.4,8.45,8.0,8.32,0.36,"3,150.00","25,751.29"
298,2025-05-13,8.23,8.44,8.13,8.29,0.0,"24,235.00","198,616.35"
299,2025-05-11,8.22,8.5,8.22,8.29,0.48,"18,110.00","151,089.40"
300,2025-05-08,8.26,8.42,8.13,8.25,-2.02,"17,820.00","146,902.60"
301,2025-05-07,8.59,8.59,8.42,8.42,-0.36,225.00,"1,915.75"
302,2025-05-06,8.34,8.46,8.17,8.45,1.68,"32,385.00","267,067.05"
303,2025-05-05,8.2,8.44,8.1,8.31,1.34,"411,171.00","3,415,513.75"
304,2025-05-04,8.7,8.7,8.17,8.2,-4.09,"15,482.00","127,165.31"
305,2025-04-30,8.36,8.68,8.26,8.55,4.27,"5,217.00","44,414.00"
306,2025-04-29,8.4,8.4,7.89,8.2,-0.49,"572,510.00","4,609,414.31"
307,2025-04-28,8.33,8.63,8.19,8.24,-2.83,"13,870.00","113,792.80"
308,2025-04-27,8.51,8.65,8.48,8.48,1.56,"10,700.00","90,965.00"
309,2025-04-24,8.2,8.35,8.02,8.35,0.85,"1,967.00","16,075.68"
310,2025-04-23,8.36,8.36,8.21,8.28,-0.96,"1,400.00","11,577.00"
311,2025-04-22,8.48,8.48,7.85,8.36,-3.35,"11,578.00","95,811.25"
312,2025-04-21,8.18,8.8,8.18,8.65,3.84,"6,840.00","57,936.80"
313,2025-04-20,8.41,8.63,8.26,8.33,-1.07,"10,980.00","92,271.80"
314,2025-04-17,8.4,8.56,8.25,8.42,0.24,"11,460.00","95,306.60"
315,2025-04-16,8.37,8.53,8.29,8.4,-1.64,"4,320.00","36,221.50"
316,2025-04-15,8.83,8.83,7.98,8.54,-3.72,"7,167.00","60,325.63"
